"state","countyCode","countyName","retail.recreation","grocery.pharmacy","parks","transitstations","workplace","residential","date"
"Illinois","17043","DuPage",0.31,0.04,-0.63,0.54,0.46,-0.18,2020-05-29
"Illinois","17045","Edgar",0.12,-0.11,-0.37,0.06,0.3,-0.08,2020-05-29
"Illinois","17047","Edwards",0.12,-0.11,-0.37,0.06,0.29,-0.08,2020-05-29
"Illinois","17049","Effingham",0.12,-0.11,-0.37,0.06,0.28,-0.08,2020-05-29
"Illinois","17051","Fayette",0.13,-0.42,-0.37,-0.09,0.19,-0.07,2020-05-29
"Illinois","17053","Ford",0.09,-0.42,-0.37,-0.09,0.21,-0.07,2020-05-29
"Illinois","17055","Franklin",0.09,-0.42,-0.37,-0.09,0.24,-0.07,2020-05-29
"Illinois","17057","Fulton",0.02,0.02,-0.37,-0.09,0.25,-0.06,2020-05-29
"Illinois","17061","Greene",0.03,0.04,-0.37,-0.09,0.12,-0.09,2020-05-29
"Illinois","17063","Grundy",0.03,0.04,-0.37,-0.09,0.33,-0.09,2020-05-29
"Illinois","17065","Hamilton",0.18,-0.06,-0.37,0.21,0.27,-0.08,2020-05-29
"Illinois","17067","Hancock",0.18,-0.06,-0.37,0.21,0.18,-0.08,2020-05-29
"Illinois","17071","Henderson",0.18,-0.06,-0.37,0.21,0.12,-0.08,2020-05-29
"Illinois","17073","Henry",0.18,-0.06,-0.37,0.21,0.29,-0.08,2020-05-29
"Illinois","17075","Iroquois",0.29,0.02,-0.37,0,0.25,-0.11,2020-05-29
"Illinois","17077","Jackson",0.29,0.02,-0.37,-0.08,0.38,-0.11,2020-05-29
"Illinois","17079","Jasper",0.08,0.09,-1.16,-0.08,0.12,-0.08,2020-05-29
"Illinois","17081","Jefferson",0.08,0.09,-1.16,-0.08,0.27,-0.08,2020-05-29
"Illinois","17083","Jersey",-0.03,0.02,-1.16,0.24,0.12,-0.14,2020-05-29
"Illinois","17085","Jo Daviess",0.24,0.02,-1.16,0.24,0.29,-0.14,2020-05-29
"Illinois","17087","Johnson",0.24,0.02,-1.16,0.24,0.23,-0.14,2020-05-29
"Illinois","17089","Kane",0.24,0.02,-1.16,0.24,0.39,-0.14,2020-05-29
"Illinois","17091","Kankakee",0.14,0.04,-1.13,-0.14,0.29,-0.09,2020-05-29
"Illinois","17093","Kendall",0.09,0.02,-1.13,-0.11,0.42,-0.16,2020-05-29
"Illinois","17095","Knox",0.15,-0.05,-1.13,-0.11,0.28,-0.09,2020-05-29
"Illinois","17097","Lake",0.26,0.01,-1.13,0.23,0.43,-0.16,2020-05-29
"Illinois","17099","LaSalle",0.14,-0.15,-1.09,-0.16,0.27,-0.09,2020-05-29
"Illinois","17101","Lawrence",0.14,-0.25,-1.09,0.09,0.15,-0.07,2020-05-29
"Illinois","17103","Lee",0.14,-0.25,-1.09,0.09,0.26,-0.07,2020-05-29
"Illinois","17105","Livingston",0.16,-0.11,-1.09,0.09,0.23,-0.07,2020-05-29
"Illinois","17107","Logan",0.11,-0.12,-1.09,0.09,0.3,-0.09,2020-05-29
"Illinois","17115","Macon",0.12,-0.02,-1.09,0.09,0.31,-0.09,2020-05-29
"Illinois","17117","Macoupin",0.15,-0.08,-1.09,-0.09,0.24,-0.08,2020-05-29
"Illinois","17119","Madison",0.16,0.01,-1.09,-0.09,0.34,-0.11,2020-05-29
"Illinois","17121","Marion",0.17,-0.03,-1.39,0.39,0.25,-0.08,2020-05-29
"Illinois","17123","Marshall",0.2,0.1,-1.39,0.39,0.23,-0.14,2020-05-29
"Illinois","17125","Mason",0.2,0.1,-1.39,0.39,0.24,-0.14,2020-05-29
"Illinois","17127","Massac",0.2,0.1,-1.39,0.39,0.29,-0.14,2020-05-29
"Illinois","17109","McDonough",0.2,0.07,-1.39,0.39,0.23,-0.14,2020-05-29
"Illinois","17111","McHenry",0.17,-0.02,-1.39,0.39,0.39,-0.14,2020-05-29
"Illinois","17113","McLean",0.28,0.07,-0.91,0.09,0.46,-0.15,2020-05-29
"Illinois","17129","Menard",0.15,-0.02,-1.09,-0.28,0.31,-0.09,2020-05-29
"Illinois","17131","Mercer",0.15,-0.02,-1.09,-0.28,0.27,-0.09,2020-05-29
"Illinois","17133","Monroe",0.15,-0.02,-1.09,-0.28,0.39,-0.09,2020-05-29
"Illinois","17135","Montgomery",0.17,-0.05,-1.09,-0.28,0.26,-0.09,2020-05-29
"Illinois","17137","Morgan",0.07,-0.05,-1.09,-0.28,0.26,-0.09,2020-05-29
"Illinois","17139","Moultrie",0.26,0.02,-1.09,0.2,0.23,-0.09,2020-05-29
"Illinois","17141","Ogle",0.26,0.02,-1.09,0.2,0.29,-0.09,2020-05-29
"Illinois","17143","Peoria",0.2,0,-1.09,0.2,0.36,-0.12,2020-05-29
"Illinois","17145","Perry",0.18,-0.09,-0.01,0.15,0.27,-0.1,2020-05-29
"Illinois","17147","Piatt",0.06,-0.09,-0.01,0.15,0.32,-0.1,2020-05-29
"Illinois","17149","Pike",0.06,-0.09,-0.01,0.15,0.18,-0.1,2020-05-29
"Illinois","17153","Pulaski",0.06,-0.09,-0.01,0.15,0.26,-0.1,2020-05-29
"Illinois","17155","Putnam",0.06,-0.09,-0.01,0.15,0.25,-0.1,2020-05-29
"Illinois","17157","Randolph",0.06,-0.09,-0.01,0.15,0.23,-0.1,2020-05-29
"Illinois","17159","Richland",0.3,-0.09,-0.01,0.15,0.23,-0.1,2020-05-29
"Illinois","17161","Rock Island",0.3,-0.09,-0.01,0.15,0.32,-0.1,2020-05-29
"Illinois","17165","Saline",0.1,-0.16,-1.27,0.1,0.24,-0.12,2020-05-29
"Illinois","17167","Sangamon",0.2,-0.07,-1.27,0.1,0.39,-0.12,2020-05-29
"Illinois","17169","Schuyler",0.16,0,-1.27,-0.01,0.23,-0.12,2020-05-29
"Illinois","17173","Shelby",0.16,0,-1.27,-0.01,0.25,-0.12,2020-05-29
"Illinois","17163","St. Clair",0.16,0,-1.27,-0.01,0.36,-0.12,2020-05-29
"Illinois","17177","Stephenson",0.17,-0.02,-0.88,0,0.24,-0.09,2020-05-29
"Illinois","17179","Tazewell",0.16,-0.06,-0.88,0,0.31,-0.09,2020-05-29
"Illinois","17181","Union",0.11,-0.02,-0.88,0,0.21,-0.08,2020-05-29
"Illinois","17183","Vermilion",0.11,-0.02,-0.88,0,0.29,-0.08,2020-05-29
"Illinois","17185","Wabash",0.13,-0.04,-0.88,0.18,0.16,-0.09,2020-05-29
"Illinois","17187","Warren",0.13,-0.04,-0.88,0.18,0.22,-0.09,2020-05-29
"Illinois","17189","Washington",0.13,-0.01,-0.88,0.18,0.29,-0.09,2020-05-29
"Illinois","17191","Wayne",0.13,-0.01,-0.88,0.18,0.28,-0.09,2020-05-29
"Illinois","17193","White",0.13,-0.01,-0.88,0.18,0.2,-0.09,2020-05-29
"Illinois","17195","Whiteside",0.13,-0.01,-0.88,0.18,0.27,-0.09,2020-05-29
"Illinois","17197","Will",0.21,-0.04,-0.88,0.18,0.4,-0.15,2020-05-29
"Illinois","17199","Williamson",0.1,-0.05,-0.61,-0.05,0.31,-0.1,2020-05-29
"Illinois","17201","Winnebago",0.17,0.03,-0.61,0.15,0.34,-0.12,2020-05-29
"Illinois","17203","Woodford",0.29,-0.06,-0.61,-0.14,0.34,-0.11,2020-05-29
"Illinois","17001","Adams",0.29,0.03,-0.61,-0.14,0.06,-0.05,2020-05-30
"Illinois","17005","Bond",-0.04,-0.11,-0.61,-0.14,-0.01,-0.05,2020-05-30
"Illinois","17007","Boone",-0.04,-0.11,-0.61,0.09,0.07,-0.05,2020-05-30
"Illinois","17011","Bureau",-0.1,0.03,-0.61,0.05,0.08,-0.05,2020-05-30
"Illinois","17015","Carroll",0.28,0.03,-0.61,0.05,-0.02,-0.05,2020-05-30
"Illinois","17017","Cass",0.28,0.03,-0.61,0.05,0.06,-0.05,2020-05-30
"Illinois","17019","Champaign",0.28,0.03,-0.61,0.05,0.11,-0.05,2020-05-30
"Illinois","17021","Christian",0.03,-0.13,-0.61,-0.33,0,-0.07,2020-05-30
"Illinois","17023","Clark",-0.06,-0.13,-0.61,-0.33,0.11,-0.07,2020-05-30
"Illinois","17027","Clinton",-0.06,-0.13,-0.61,0.33,0.11,-0.07,2020-05-30
"Illinois","17029","Coles",0.16,-0.13,-0.61,0.33,0.1,-0.07,2020-05-30
"Illinois","17031","Cook",0.32,0.06,-0.61,0.33,0.17,-0.07,2020-05-30
"Illinois","17033","Crawford",0.15,-0.16,-1.21,-0.01,-0.09,-0.03,2020-05-30
"Illinois","17035","Cumberland",0.15,-0.16,-1.21,-0.01,-0.04,-0.03,2020-05-30
"Illinois","17039","De Witt",0.15,-0.16,-1.21,0.3,-0.04,-0.03,2020-05-30
"Illinois","17037","DeKalb",0.15,-0.16,-1.21,0.3,0.04,-0.03,2020-05-30
"Illinois","17041","Douglas",0.33,0.02,-1.21,0.3,0.05,-0.08,2020-05-30
"Illinois","17043","DuPage",0.33,0.02,-1.21,0.3,0.11,-0.08,2020-05-30
"Illinois","17045","Edgar",0.21,-0.13,-2.06,0.07,0.07,-0.05,2020-05-30
"Illinois","17049","Effingham",0.21,-0.13,-2.06,0.07,0.14,-0.05,2020-05-30
"Illinois","17051","Fayette",0.05,-0.68,-2.06,-0.14,0.13,-0.05,2020-05-30
"Illinois","17055","Franklin",0.07,-0.68,-2.06,-0.14,0.04,-0.05,2020-05-30
"Illinois","17057","Fulton",0,-0.07,-2.06,-0.14,0.02,-0.05,2020-05-30
"Illinois","17063","Grundy",-0.05,-0.07,-2.06,-0.14,0.06,-0.05,2020-05-30
"Illinois","17067","Hancock",0.15,-0.23,-2.06,0.34,-0.09,-0.05,2020-05-30
"Illinois","17073","Henry",0.15,-0.23,-2.06,0.34,-0.02,-0.05,2020-05-30
"Illinois","17075","Iroquois",0.34,0,-2.06,0.05,-0.01,-0.05,2020-05-30
"Illinois","17077","Jackson",0.34,0,-2.06,-0.17,0.14,-0.05,2020-05-30
"Illinois","17081","Jefferson",0.13,0.02,-2.06,-0.17,0.14,-0.05,2020-05-30
"Illinois","17083","Jersey",-0.09,-0.02,-2.06,0.12,0.07,-0.05,2020-05-30
"Illinois","17085","Jo Daviess",0.14,-0.02,-2.06,0.12,0.04,-0.05,2020-05-30
"Illinois","17089","Kane",0.23,-0.02,-2.06,0.12,0.05,-0.05,2020-05-30
"Illinois","17091","Kankakee",0.15,-0.1,-1.52,-0.21,0.07,-0.02,2020-05-30
"Illinois","17093","Kendall",0.1,0,-1.52,-0.29,0.07,-0.06,2020-05-30
"Illinois","17095","Knox",0.17,-0.25,-1.52,-0.29,0.04,-0.06,2020-05-30
"Illinois","17097","Lake",0.24,-0.05,-1.52,0.11,0.08,-0.06,2020-05-30
"Illinois","17099","LaSalle",-0.01,-0.33,-1.2,-0.24,0.09,-0.01,2020-05-30
"Illinois","17101","Lawrence",0.05,-0.41,-1.2,-0.15,0,-0.01,2020-05-30
"Illinois","17103","Lee",0.05,-0.41,-1.2,-0.15,0,-0.01,2020-05-30
"Illinois","17105","Livingston",0.03,-0.41,-1.2,-0.15,0.01,-0.01,2020-05-30
"Illinois","17107","Logan",0.15,-0.41,-1.2,-0.15,0,-0.01,2020-05-30
"Illinois","17115","Macon",0.13,-0.03,-1.2,-0.15,0.1,-0.01,2020-05-30
"Illinois","17117","Macoupin",0.09,-0.02,-1.2,-0.21,0.01,-0.03,2020-05-30
"Illinois","17119","Madison",0.21,-0.02,-1.2,-0.21,0.04,-0.03,2020-05-30
"Illinois","17121","Marion",0.13,-0.2,-1.2,0.21,0.05,-0.05,2020-05-30
"Illinois","17125","Mason",0.15,-0.07,-1.2,0.21,0,-0.05,2020-05-30
"Illinois","17127","Massac",0.15,-0.07,-1.2,0.21,0.09,-0.05,2020-05-30
"Illinois","17109","McDonough",0.15,-0.07,-1.2,0.21,0.06,-0.05,2020-05-30
"Illinois","17111","McHenry",0.14,-0.07,-1.2,0.21,0.05,-0.05,2020-05-30
"Illinois","17113","McLean",0.25,-0.05,-1.2,0.05,0.05,-0.03,2020-05-30
"Illinois","17133","Monroe",0.24,0.04,-1.2,0.08,0.02,-0.03,2020-05-30
"Illinois","17135","Montgomery",0.22,-0.09,-1.2,0.08,-0.01,-0.03,2020-05-30
"Illinois","17137","Morgan",0.09,-0.04,-1.2,0.08,0.07,-0.03,2020-05-30
"Illinois","17141","Ogle",0.11,-0.26,-1.2,0.08,0.04,-0.03,2020-05-30
"Illinois","17143","Peoria",0.24,-0.03,-1.2,0.08,0.07,-0.03,2020-05-30
"Illinois","17145","Perry",0.27,-0.18,-0.36,0.1,0.09,-0.02,2020-05-30
"Illinois","17147","Piatt",-0.01,-0.18,-0.36,0.1,0,-0.02,2020-05-30
"Illinois","17157","Randolph",-0.01,-0.18,-0.36,0.1,0.05,-0.02,2020-05-30
"Illinois","17159","Richland",0.29,-0.18,-0.36,0.1,-0.04,-0.02,2020-05-30
"Illinois","17161","Rock Island",0.29,-0.18,-0.36,0.1,-0.02,-0.02,2020-05-30
"Illinois","17165","Saline",0.07,-0.17,-1.62,0.01,0.06,-0.03,2020-05-30
"Illinois","17167","Sangamon",0.25,-0.06,-1.62,0.01,0.1,-0.03,2020-05-30
"Illinois","17173","Shelby",0.26,-0.02,-1.62,-0.11,-0.07,-0.04,2020-05-30
"Illinois","17163","St. Clair",0.26,-0.02,-1.62,-0.11,0.09,-0.04,2020-05-30
"Illinois","17177","Stephenson",0.13,-0.1,-1.41,-0.09,-0.01,-0.02,2020-05-30
"Illinois","17179","Tazewell",0.16,-0.12,-1.41,-0.09,0.03,-0.02,2020-05-30
"Illinois","17181","Union",0.09,-0.13,-1.41,-0.09,0.01,0,2020-05-30
"Illinois","17183","Vermilion",0.09,-0.13,-1.41,-0.09,0.04,0,2020-05-30
"Illinois","17187","Warren",0.07,-0.22,-1.41,0.02,0.06,0,2020-05-30
"Illinois","17189","Washington",0.07,-0.22,-1.41,0.02,0.09,0,2020-05-30
"Illinois","17191","Wayne",0.07,-0.22,-1.41,0.02,0.12,0,2020-05-30
"Illinois","17195","Whiteside",0.07,-0.22,-1.41,0.02,0.03,0,2020-05-30
"Illinois","17197","Will",0.19,-0.08,-1.41,0.02,0.07,-0.05,2020-05-30
"Illinois","17199","Williamson",0.15,-0.07,-0.61,-0.08,0.09,-0.03,2020-05-30
"Illinois","17201","Winnebago",0.15,-0.09,-0.61,0.12,0.09,-0.02,2020-05-30
"Illinois","17203","Woodford",0.09,-0.03,-0.61,-0.18,0.02,-0.06,2020-05-30
"Illinois","17001","Adams",0.09,-0.03,-0.61,-0.18,0.09,-0.06,2020-05-31
"Illinois","17005","Bond",0.01,-0.07,-0.61,-0.18,0.08,-0.06,2020-05-31
"Illinois","17007","Boone",0.01,-0.07,-0.61,0.22,0.08,-0.06,2020-05-31
"Illinois","17011","Bureau",0.34,0.18,-0.61,0.18,0.06,-0.06,2020-05-31
"Illinois","17019","Champaign",0.34,0.18,-0.61,0.18,0.19,-0.06,2020-05-31
"Illinois","17021","Christian",-0.04,-0.1,-0.61,-0.28,0.08,-0.08,2020-05-31
"Illinois","17023","Clark",-0.22,-0.1,-0.61,-0.28,0.14,-0.08,2020-05-31
"Illinois","17027","Clinton",-0.22,-0.1,-0.61,0.43,0.06,-0.08,2020-05-31
"Illinois","17029","Coles",0.1,-0.1,-0.61,0.43,0.12,-0.08,2020-05-31
"Illinois","17031","Cook",0.44,0.26,-0.61,0.43,0.26,-0.08,2020-05-31
"Illinois","17033","Crawford",0.1,-0.05,-1.42,-0.05,-0.04,-0.03,2020-05-31
"Illinois","17035","Cumberland",0.1,-0.05,-1.42,-0.05,0.14,-0.03,2020-05-31
"Illinois","17037","DeKalb",0.1,-0.05,-1.42,0.34,0.14,-0.03,2020-05-31
"Illinois","17041","Douglas",0.33,0.09,-1.42,0.34,0.11,-0.06,2020-05-31
"Illinois","17043","DuPage",0.33,0.09,-1.42,0.34,0.14,-0.06,2020-05-31
"Illinois","17045","Edgar",0.08,-0.18,-2.46,0.1,0.15,-0.04,2020-05-31
"Illinois","17049","Effingham",0.08,-0.18,-2.46,0.1,0.09,-0.04,2020-05-31
"Illinois","17051","Fayette",-0.07,-0.61,-2.46,-0.17,0.05,-0.04,2020-05-31
"Illinois","17055","Franklin",-0.07,-0.61,-2.46,-0.17,0.07,-0.04,2020-05-31
"Illinois","17057","Fulton",-0.17,-0.06,-2.46,-0.17,0.04,-0.04,2020-05-31
"Illinois","17063","Grundy",-0.16,-0.06,-2.46,-0.17,0.07,-0.04,2020-05-31
"Illinois","17067","Hancock",0.02,-0.28,-2.46,0.36,-0.05,-0.04,2020-05-31
"Illinois","17073","Henry",0.02,-0.28,-2.46,0.36,0.06,-0.04,2020-05-31
"Illinois","17075","Iroquois",0.25,0.03,-2.46,-0.03,0.07,-0.04,2020-05-31
"Illinois","17077","Jackson",0.25,0.03,-2.46,-0.17,0.14,-0.04,2020-05-31
"Illinois","17081","Jefferson",0.01,0.03,-2.46,-0.17,0.18,-0.04,2020-05-31
"Illinois","17083","Jersey",-0.21,0.04,-2.46,0.14,0.06,-0.04,2020-05-31
"Illinois","17085","Jo Daviess",0.19,0.04,-2.46,0.14,0.09,-0.04,2020-05-31
"Illinois","17089","Kane",0.19,0.04,-2.46,0.14,0.12,-0.04,2020-05-31
"Illinois","17091","Kankakee",0.28,0.04,-1.78,-0.07,0.14,-0.03,2020-05-31
"Illinois","17093","Kendall",0.08,0.09,-1.78,-0.1,0.1,-0.05,2020-05-31
"Illinois","17095","Knox",0.06,-0.19,-1.78,-0.1,0.13,-0.06,2020-05-31
"Illinois","17097","Lake",0.23,0.04,-1.78,0.13,0.11,-0.06,2020-05-31
"Illinois","17099","LaSalle",-0.01,-0.39,-1.17,-0.27,0.12,-0.01,2020-05-31
"Illinois","17103","Lee",0,-0.02,-1.17,-0.23,0,-0.01,2020-05-31
"Illinois","17105","Livingston",0.06,-0.02,-1.17,-0.23,0.05,-0.01,2020-05-31
"Illinois","17107","Logan",0.04,-0.02,-1.17,-0.23,0.14,-0.01,2020-05-31
"Illinois","17115","Macon",0.09,-0.02,-1.17,-0.23,0.09,-0.01,2020-05-31
"Illinois","17117","Macoupin",0.14,-0.02,-1.17,-0.23,0.07,-0.03,2020-05-31
"Illinois","17119","Madison",0.14,-0.02,-1.17,-0.23,0.12,-0.03,2020-05-31
"Illinois","17121","Marion",0.1,-0.2,-2.35,0.24,0.1,-0.03,2020-05-31
"Illinois","17127","Massac",0.07,-0.03,-2.35,0.24,0.12,-0.03,2020-05-31
"Illinois","17109","McDonough",0.07,-0.03,-2.35,0.24,0.01,-0.03,2020-05-31
"Illinois","17111","McHenry",0.08,-0.03,-2.35,0.24,0.09,-0.03,2020-05-31
"Illinois","17113","McLean",0.17,0.07,-1.29,0,0.09,-0.03,2020-05-31
"Illinois","17133","Monroe",0.16,0.09,-1.29,0.19,0.08,-0.02,2020-05-31
"Illinois","17135","Montgomery",0.08,-0.16,-1.29,0.19,0.08,-0.02,2020-05-31
"Illinois","17137","Morgan",0.07,-0.16,-1.29,0.19,0.08,-0.02,2020-05-31
"Illinois","17141","Ogle",0.16,-0.27,-1.29,0.19,0.03,-0.02,2020-05-31
"Illinois","17143","Peoria",0.21,-0.04,-1.29,0.19,0.12,-0.02,2020-05-31
"Illinois","17145","Perry",0.11,-0.2,-0.19,0.29,0.09,-0.02,2020-05-31
"Illinois","17157","Randolph",0.01,-0.2,-0.19,0.29,0.13,-0.02,2020-05-31
"Illinois","17161","Rock Island",0.22,-0.2,-0.19,0.29,0.12,-0.02,2020-05-31
"Illinois","17165","Saline",-0.03,-0.27,-1.01,0.04,0.07,-0.02,2020-05-31
"Illinois","17167","Sangamon",0.16,-0.04,-1.01,0.04,0.14,-0.02,2020-05-31
"Illinois","17173","Shelby",0.19,-0.04,-1.01,-0.01,0,-0.03,2020-05-31
"Illinois","17163","St. Clair",0.19,-0.04,-1.01,-0.01,0.14,-0.03,2020-05-31
"Illinois","17177","Stephenson",0.07,0.03,-1.81,-0.06,0.07,-0.02,2020-05-31
"Illinois","17179","Tazewell",0.1,-0.16,-1.81,-0.06,0.1,-0.02,2020-05-31
"Illinois","17181","Union",0.05,-0.11,-1.81,-0.06,-0.08,-0.01,2020-05-31
"Illinois","17183","Vermilion",0.05,-0.11,-1.81,-0.06,0.08,-0.01,2020-05-31
"Illinois","17187","Warren",0.05,-0.03,-1.81,-0.07,0.11,-0.06,2020-05-31
"Illinois","17195","Whiteside",0.05,-0.03,-1.81,-0.07,0.05,-0.06,2020-05-31
"Illinois","17197","Will",0.23,0,-1.81,-0.07,0.14,-0.06,2020-05-31
"Illinois","17199","Williamson",0.04,-0.08,-2.42,-0.21,0.13,-0.03,2020-05-31
"Illinois","17201","Winnebago",0.15,0.04,-2.42,0.14,0.13,-0.03,2020-05-31
"Illinois","17203","Woodford",0.08,-0.1,-0.75,-0.14,0.1,-0.07,2020-05-31
"Illinois","17001","Adams",0.08,-0.1,-0.75,-0.14,0.24,-0.07,2020-06-01
"Illinois","17003","Alexander",0.18,-0.03,-0.75,-0.14,0.17,-0.11,2020-06-01
"Illinois","17005","Bond",0.18,-0.03,-0.75,-0.14,0.22,-0.11,2020-06-01
"Illinois","17007","Boone",0.18,-0.03,-0.75,0.11,0.32,-0.11,2020-06-01
"Illinois","17011","Bureau",0.26,0.06,-0.75,0.21,0.19,-0.15,2020-06-01
"Illinois","17015","Carroll",0.26,0.06,-0.75,0.21,0.29,-0.15,2020-06-01
"Illinois","17017","Cass",0.26,0.06,-0.75,0.21,0.25,-0.15,2020-06-01
"Illinois","17019","Champaign",0.26,0.06,-0.75,0.21,0.43,-0.15,2020-06-01
"Illinois","17021","Christian",-0.1,-0.07,0.14,-0.16,0.27,-0.07,2020-06-01
"Illinois","17023","Clark",-0.2,-0.09,0.14,-0.16,0.21,-0.07,2020-06-01
"Illinois","17025","Clay",-0.2,-0.09,0.14,0.57,0.23,-0.07,2020-06-01
"Illinois","17027","Clinton",-0.2,-0.09,0.14,0.57,0.26,-0.07,2020-06-01
"Illinois","17029","Coles",0,-0.09,0.14,0.57,0.31,-0.07,2020-06-01
"Illinois","17031","Cook",0.4,0.2,0.14,0.57,0.53,-0.19,2020-06-01
"Illinois","17033","Crawford",0.25,0.09,-0.2,0.07,0.19,-0.12,2020-06-01
"Illinois","17035","Cumberland",0.25,0.09,-0.2,0.07,0.21,-0.12,2020-06-01
"Illinois","17039","De Witt",0.25,0.09,-0.2,0.65,0.33,-0.12,2020-06-01
"Illinois","17037","DeKalb",0.25,-0.02,-0.2,0.65,0.39,-0.12,2020-06-01
"Illinois","17041","Douglas",0.28,0.04,-0.2,0.65,0.28,-0.19,2020-06-01
"Illinois","17043","DuPage",0.28,0.04,-0.2,0.65,0.48,-0.19,2020-06-01
"Illinois","17045","Edgar",0.11,-0.16,-0.24,0.03,0.2,-0.06,2020-06-01
"Illinois","17047","Edwards",0.11,-0.16,-0.24,0.03,0.22,-0.06,2020-06-01
"Illinois","17049","Effingham",0.11,-0.16,-0.24,0.03,0.25,-0.06,2020-06-01
"Illinois","17051","Fayette",-0.02,-0.5,-0.24,-0.05,0.23,-0.05,2020-06-01
"Illinois","17053","Ford",-0.02,-0.5,-0.24,-0.05,0.25,-0.05,2020-06-01
"Illinois","17055","Franklin",-0.02,-0.5,-0.24,-0.05,0.25,-0.05,2020-06-01
"Illinois","17057","Fulton",-0.12,-0.06,-0.24,-0.05,0.25,-0.05,2020-06-01
"Illinois","17061","Greene",-0.06,-0.06,-0.24,-0.05,0.23,-0.1,2020-06-01
"Illinois","17063","Grundy",-0.06,-0.06,-0.24,-0.05,0.31,-0.1,2020-06-01
"Illinois","17065","Hamilton",0.05,-0.27,-0.24,0.29,0.26,-0.09,2020-06-01
"Illinois","17067","Hancock",0.05,-0.27,-0.24,0.29,0.21,-0.09,2020-06-01
"Illinois","17071","Henderson",0.05,-0.27,-0.24,0.29,0.11,-0.09,2020-06-01
"Illinois","17073","Henry",0.05,-0.27,-0.24,0.29,0.29,-0.09,2020-06-01
"Illinois","17075","Iroquois",0.2,0.02,-0.24,-0.03,0.22,-0.09,2020-06-01
"Illinois","17077","Jackson",0.2,0.02,-0.24,-0.11,0.37,-0.09,2020-06-01
"Illinois","17079","Jasper",-0.01,-0.01,-0.7,-0.11,0.18,-0.07,2020-06-01
"Illinois","17081","Jefferson",-0.01,-0.01,-0.7,-0.11,0.24,-0.07,2020-06-01
"Illinois","17083","Jersey",0.2,0.08,-0.7,0.39,0.23,-0.14,2020-06-01
"Illinois","17085","Jo Daviess",0.2,0.08,-0.7,0.39,0.27,-0.14,2020-06-01
"Illinois","17087","Johnson",0.2,0.08,-0.7,0.39,0.24,-0.14,2020-06-01
"Illinois","17089","Kane",0.2,0.08,-0.7,0.39,0.4,-0.14,2020-06-01
"Illinois","17091","Kankakee",0.05,-0.05,-0.59,-0.12,0.29,-0.09,2020-06-01
"Illinois","17093","Kendall",0.07,0.05,-0.59,-0.19,0.44,-0.17,2020-06-01
"Illinois","17095","Knox",0.08,-0.11,-0.59,-0.19,0.27,-0.07,2020-06-01
"Illinois","17097","Lake",0.24,0.02,-0.59,0.36,0.45,-0.16,2020-06-01
"Illinois","17099","LaSalle",0.18,-0.05,-0.74,-0.18,0.27,-0.08,2020-06-01
"Illinois","17101","Lawrence",0.06,-0.26,-0.74,-0.1,0.16,-0.07,2020-06-01
"Illinois","17103","Lee",0.06,-0.26,-0.74,-0.1,0.26,-0.07,2020-06-01
"Illinois","17105","Livingston",0.05,-0.26,-0.74,-0.1,0.23,-0.06,2020-06-01
"Illinois","17107","Logan",0.17,-0.25,-0.74,-0.1,0.27,-0.08,2020-06-01
"Illinois","17115","Macon",0.1,-0.02,-0.74,-0.1,0.29,-0.08,2020-06-01
"Illinois","17117","Macoupin",0.05,-0.04,-0.74,-0.07,0.28,-0.07,2020-06-01
"Illinois","17119","Madison",0.05,-0.04,-0.74,-0.07,0.34,-0.1,2020-06-01
"Illinois","17121","Marion",0.02,-0.2,-0.78,0.61,0.2,-0.05,2020-06-01
"Illinois","17123","Marshall",0.11,0.11,-0.78,0.61,0.21,-0.14,2020-06-01
"Illinois","17125","Mason",0.11,0.11,-0.78,0.61,0.22,-0.14,2020-06-01
"Illinois","17127","Massac",0.11,0.11,-0.78,0.61,0.26,-0.14,2020-06-01
"Illinois","17109","McDonough",0.11,0.11,-0.78,0.61,0.24,-0.14,2020-06-01
"Illinois","17111","McHenry",0.11,0,-0.78,0.61,0.39,-0.14,2020-06-01
"Illinois","17113","McLean",0.22,-0.02,-0.69,0.03,0.48,-0.15,2020-06-01
"Illinois","17129","Menard",0.15,0.05,-0.46,-0.12,0.32,-0.1,2020-06-01
"Illinois","17131","Mercer",0.15,0.05,-0.46,-0.12,0.27,-0.1,2020-06-01
"Illinois","17133","Monroe",0.15,0.05,-0.46,-0.12,0.38,-0.1,2020-06-01
"Illinois","17135","Montgomery",0.08,-0.12,-0.46,-0.12,0.26,-0.1,2020-06-01
"Illinois","17137","Morgan",0.02,-0.05,-0.46,-0.12,0.27,-0.1,2020-06-01
"Illinois","17139","Moultrie",0.24,-0.16,-0.46,0.2,0.19,-0.1,2020-06-01
"Illinois","17141","Ogle",0.24,-0.16,-0.46,0.2,0.29,-0.1,2020-06-01
"Illinois","17143","Peoria",0.18,-0.02,-0.46,0.2,0.36,-0.1,2020-06-01
"Illinois","17145","Perry",-0.06,-0.16,0.15,0.25,0.27,-0.06,2020-06-01
"Illinois","17147","Piatt",-0.06,-0.16,0.15,0.25,0.35,-0.06,2020-06-01
"Illinois","17149","Pike",-0.06,-0.16,0.15,0.25,0.24,-0.06,2020-06-01
"Illinois","17153","Pulaski",-0.06,-0.16,0.15,0.25,0.19,-0.06,2020-06-01
