date,state,county,categoryid,categoryname,demo,visits,avgDuration,p50Duration
2020-04-27,Illinois,,Group,Metro Stations,All,13955.0,38.0,6.0
2020-04-27,Illinois,,Group,Metro Stations,Below65,13536.0,38.0,
2020-04-27,Illinois,,Group,Nightlife Spots,Above65,50812.0,66.0,
2020-04-27,Illinois,,Group,Nightlife Spots,All,855211.0,73.0,18.0
2020-04-27,Illinois,,Group,Nightlife Spots,Below65,804399.0,74.0,
2020-04-27,Illinois,,Group,Office,Above65,19632.0,75.0,
2020-04-27,Illinois,,Group,Office,All,444780.0,104.0,29.0
2020-04-27,Illinois,,Group,Office,Below65,425147.0,105.0,
2020-04-27,Illinois,,Group,Outdoors & Recreation,Above65,114273.0,70.0,
2020-04-27,Illinois,,Group,Outdoors & Recreation,All,1732984.0,77.0,23.0
2020-04-27,Illinois,,Group,Outdoors & Recreation,Below65,1618711.0,78.0,
2020-04-27,Illinois,,Group,Professional & Other Places,Above65,75254.0,60.0,
2020-04-27,Illinois,,Group,Professional & Other Places,All,1448177.0,83.0,22.0
2020-04-27,Illinois,,Group,Professional & Other Places,Below65,1372924.0,85.0,
2020-04-27,Illinois,,Group,Residences,Above65,21096.0,53.0,
2020-04-27,Illinois,,Group,Residences,All,348041.0,78.0,17.0
2020-04-27,Illinois,,Group,Residences,Below65,326945.0,80.0,
2020-04-27,Illinois,,Group,School,Above65,39456.0,73.0,
2020-04-27,Illinois,,Group,School,All,739848.0,83.0,23.0
2020-04-27,Illinois,,Group,School,Below65,700392.0,84.0,
2020-04-27,Illinois,,Group,Shops & Services,Above65,185337.0,38.0,
2020-04-27,Illinois,,Group,Shops & Services,All,2649013.0,48.0,15.0
2020-04-27,Illinois,,Group,Shops & Services,Below65,2463676.0,49.0,
2020-04-27,Illinois,,Group,Spiritual Center,Above65,30780.0,64.0,
2020-04-27,Illinois,,Group,Spiritual Center,All,420089.0,67.0,17.0
2020-04-27,Illinois,,Group,Spiritual Center,Below65,389308.0,67.0,
2020-04-27,Illinois,,Group,Sports,Above65,26448.0,91.0,
2020-04-27,Illinois,,Group,Sports,All,349516.0,99.0,29.0
2020-04-27,Illinois,,Group,Sports,Below65,323068.0,100.0,
2020-04-27,Illinois,,Group,Travel & Transport,Above65,21805.0,57.0,
2020-04-27,Illinois,,Group,Travel & Transport,All,423775.0,70.0,18.0
2020-04-27,Illinois,,Group,Travel & Transport,Below65,401971.0,71.0,
2020-04-28,Illinois,,Group,Airport,Above65,6165.0,101.0,
2020-04-28,Illinois,,Group,Airport,All,225709.0,111.0,35.0
2020-04-28,Illinois,,Group,Airport,Below65,219544.0,112.0,
2020-04-28,Illinois,,Group,Alcohol,Above65,10710.0,44.0,
2020-04-28,Illinois,,Group,Alcohol,All,150151.0,37.0,9.0
2020-04-28,Illinois,,Group,Alcohol,Below65,139440.0,37.0,
2020-04-28,Illinois,,Group,Arts & Entertainment,Above65,26478.0,51.0,
2020-04-28,Illinois,,Group,Arts & Entertainment,All,436920.0,71.0,19.0
2020-04-28,Illinois,,Group,Arts & Entertainment,Below65,410441.0,73.0,
2020-04-28,Illinois,,Group,Banks,Above65,17386.0,35.0,
2020-04-28,Illinois,,Group,Banks,All,292292.0,36.0,8.0
2020-04-28,Illinois,,Group,Banks,Below65,274906.0,36.0,
2020-04-28,Illinois,,Group,Beach,Above65,3328.0,82.0,
2020-04-28,Illinois,,Group,Beach,All,39206.0,62.0,21.0
2020-04-28,Illinois,,Group,Beach,Below65,35878.0,60.0,
2020-04-28,Illinois,,Group,Big Box Stores,Above65,61021.0,34.0,
2020-04-28,Illinois,,Group,Big Box Stores,All,876858.0,37.0,21.0
2020-04-28,Illinois,,Group,Big Box Stores,Below65,815837.0,37.0,
2020-04-28,Illinois,,Group,Bus,Above65,2674.0,38.0,
2020-04-28,Illinois,,Group,Bus,All,70663.0,57.0,14.0
2020-04-28,Illinois,,Group,Bus,Below65,67989.0,58.0,
2020-04-28,Illinois,,Group,Colleges & Universities,Above65,12354.0,65.0,
2020-04-28,Illinois,,Group,Colleges & Universities,All,274426.0,79.0,20.0
2020-04-28,Illinois,,Group,Colleges & Universities,Below65,262071.0,79.0,
2020-04-28,Illinois,,Group,Convenience Store,Above65,23369.0,28.0,
2020-04-28,Illinois,,Group,Convenience Store,All,440714.0,36.0,7.0
2020-04-28,Illinois,,Group,Convenience Store,Below65,417346.0,36.0,
2020-04-28,Illinois,,Group,Discount Stores,Above65,15565.0,22.0,
2020-04-28,Illinois,,Group,Discount Stores,All,276402.0,31.0,11.0
2020-04-28,Illinois,,Group,Discount Stores,Below65,260837.0,32.0,
2020-04-28,Illinois,,Group,Drug Store,Above65,43122.0,20.0,
2020-04-28,Illinois,,Group,Drug Store,All,561172.0,24.0,9.0
2020-04-28,Illinois,,Group,Drug Store,Below65,518050.0,25.0,
2020-04-28,Illinois,,Group,Fast Food Restaurants,Above65,61455.0,15.0,
2020-04-28,Illinois,,Group,Fast Food Restaurants,All,1113160.0,20.0,6.0
2020-04-28,Illinois,,Group,Fast Food Restaurants,Below65,1051705.0,21.0,
2020-04-28,Illinois,,Group,Fitness Center,Above65,13770.0,57.0,
2020-04-28,Illinois,,Group,Fitness Center,All,222714.0,61.0,18.0
2020-04-28,Illinois,,Group,Fitness Center,Below65,208944.0,61.0,
2020-04-28,Illinois,,Group,Food,Above65,188565.0,37.0,
2020-04-28,Illinois,,Group,Food,All,3220079.0,42.0,10.0
2020-04-28,Illinois,,Group,Food,Below65,3031515.0,43.0,
2020-04-28,Illinois,,Group,Gas Stations,Above65,62979.0,30.0,
2020-04-28,Illinois,,Group,Gas Stations,All,1171817.0,37.0,6.0
2020-04-28,Illinois,,Group,Gas Stations,Below65,1108838.0,38.0,
2020-04-28,Illinois,,Group,Government,Above65,17458.0,77.0,
2020-04-28,Illinois,,Group,Government,All,321491.0,86.0,24.0
2020-04-28,Illinois,,Group,Government,Below65,304033.0,86.0,
2020-04-28,Illinois,,Group,Grocery,Above65,141813.0,29.0,
2020-04-28,Illinois,,Group,Grocery,All,1750893.0,33.0,17.0
2020-04-28,Illinois,,Group,Grocery,Below65,1609080.0,34.0,
2020-04-28,Illinois,,Group,Hardware Stores,Above65,69604.0,28.0,
2020-04-28,Illinois,,Group,Hardware Stores,All,762097.0,34.0,18.0
2020-04-28,Illinois,,Group,Hardware Stores,Below65,692493.0,35.0,
2020-04-28,Illinois,,Group,Hotel,Above65,9882.0,82.0,
2020-04-28,Illinois,,Group,Hotel,All,182441.0,109.0,19.0
2020-04-28,Illinois,,Group,Hotel,Below65,172559.0,110.0,
2020-04-28,Illinois,,Group,Light Rail Stations,Above65,1821.0,42.0,
2020-04-28,Illinois,,Group,Light Rail Stations,All,27308.0,68.0,16.0
2020-04-28,Illinois,,Group,Light Rail Stations,Below65,25487.0,70.0,
2020-04-28,Illinois,,Group,Medical,Above65,63291.0,63.0,
2020-04-28,Illinois,,Group,Medical,All,859013.0,82.0,28.0
2020-04-28,Illinois,,Group,Medical,Below65,795723.0,83.0,
2020-04-28,Illinois,,Group,Metro Stations,Above65,639.0,94.0,
2020-04-28,Illinois,,Group,Metro Stations,All,17824.0,73.0,10.0
2020-04-28,Illinois,,Group,Metro Stations,Below65,17185.0,72.0,
2020-04-28,Illinois,,Group,Nightlife Spots,Above65,56484.0,48.0,
2020-04-28,Illinois,,Group,Nightlife Spots,All,866866.0,69.0,19.0
2020-04-28,Illinois,,Group,Nightlife Spots,Below65,810382.0,70.0,
2020-04-28,Illinois,,Group,Office,Above65,19494.0,79.0,
2020-04-28,Illinois,,Group,Office,All,468085.0,103.0,30.0
2020-04-28,Illinois,,Group,Office,Below65,448591.0,104.0,
2020-04-28,Illinois,,Group,Outdoors & Recreation,Above65,121621.0,66.0,
2020-04-28,Illinois,,Group,Outdoors & Recreation,All,1845442.0,73.0,21.0
2020-04-28,Illinois,,Group,Outdoors & Recreation,Below65,1723821.0,74.0,
2020-04-28,Illinois,,Group,Professional & Other Places,Above65,77153.0,64.0,
2020-04-28,Illinois,,Group,Professional & Other Places,All,1425301.0,85.0,23.0
2020-04-28,Illinois,,Group,Professional & Other Places,Below65,1348148.0,86.0,
2020-04-28,Illinois,,Group,Residences,Above65,20811.0,63.0,
2020-04-28,Illinois,,Group,Residences,All,367845.0,82.0,19.0
2020-04-28,Illinois,,Group,Residences,Below65,347033.0,83.0,
2020-04-28,Illinois,,Group,School,Above65,34107.0,73.0,
2020-04-28,Illinois,,Group,School,All,724882.0,85.0,23.0
2020-04-28,Illinois,,Group,School,Below65,690775.0,86.0,
2020-04-28,Illinois,,Group,Shops & Services,Above65,187137.0,34.0,
2020-04-28,Illinois,,Group,Shops & Services,All,2645413.0,47.0,14.0
2020-04-28,Illinois,,Group,Shops & Services,Below65,2458277.0,48.0,
2020-04-28,Illinois,,Group,Spiritual Center,Above65,27465.0,64.0,
2020-04-28,Illinois,,Group,Spiritual Center,All,434854.0,74.0,19.0
2020-04-28,Illinois,,Group,Spiritual Center,Below65,407389.0,75.0,
2020-04-28,Illinois,,Group,Sports,Above65,30219.0,87.0,
2020-04-28,Illinois,,Group,Sports,All,367446.0,92.0,24.0
2020-04-28,Illinois,,Group,Sports,Below65,337228.0,92.0,
2020-04-28,Illinois,,Group,Travel & Transport,Above65,21678.0,68.0,
2020-04-28,Illinois,,Group,Travel & Transport,All,414123.0,74.0,19.0
2020-04-28,Illinois,,Group,Travel & Transport,Below65,392445.0,74.0,
2020-04-29,Illinois,,Group,Airport,Above65,5725.0,89.0,
2020-04-29,Illinois,,Group,Airport,All,227667.0,109.0,36.0
2020-04-29,Illinois,,Group,Airport,Below65,221943.0,110.0,
2020-04-29,Illinois,,Group,Alcohol,Above65,10501.0,26.0,
2020-04-29,Illinois,,Group,Alcohol,All,149908.0,39.0,9.0
2020-04-29,Illinois,,Group,Alcohol,Below65,139407.0,40.0,
2020-04-29,Illinois,,Group,Arts & Entertainment,Above65,19907.0,66.0,
2020-04-29,Illinois,,Group,Arts & Entertainment,All,353693.0,81.0,20.0
2020-04-29,Illinois,,Group,Arts & Entertainment,Below65,333786.0,81.0,
2020-04-29,Illinois,,Group,Banks,Above65,21481.0,27.0,
2020-04-29,Illinois,,Group,Banks,All,299655.0,35.0,8.0
2020-04-29,Illinois,,Group,Banks,Below65,278174.0,36.0,
2020-04-29,Illinois,,Group,Beach,Above65,1684.0,76.0,
2020-04-29,Illinois,,Group,Beach,All,19998.0,92.0,27.0
2020-04-29,Illinois,,Group,Beach,Below65,18314.0,94.0,
2020-04-29,Illinois,,Group,Big Box Stores,Above65,54919.0,35.0,
2020-04-29,Illinois,,Group,Big Box Stores,All,953692.0,39.0,24.0
2020-04-29,Illinois,,Group,Big Box Stores,Below65,898773.0,40.0,
2020-04-29,Illinois,,Group,Bus,Above65,2745.0,46.0,
2020-04-29,Illinois,,Group,Bus,All,65509.0,55.0,12.0
2020-04-29,Illinois,,Group,Bus,Below65,62763.0,56.0,
2020-04-29,Illinois,,Group,Colleges & Universities,Above65,8507.0,77.0,
2020-04-29,Illinois,,Group,Colleges & Universities,All,239870.0,94.0,19.0
2020-04-29,Illinois,,Group,Colleges & Universities,Below65,231363.0,95.0,
2020-04-29,Illinois,,Group,Convenience Store,Above65,21053.0,28.0,
2020-04-29,Illinois,,Group,Convenience Store,All,416407.0,36.0,7.0
2020-04-29,Illinois,,Group,Convenience Store,Below65,395353.0,36.0,
2020-04-29,Illinois,,Group,Discount Stores,Above65,17610.0,23.0,
2020-04-29,Illinois,,Group,Discount Stores,All,295917.0,28.0,11.0
2020-04-29,Illinois,,Group,Discount Stores,Below65,278307.0,28.0,
2020-04-29,Illinois,,Group,Drug Store,Above65,38823.0,18.0,
2020-04-29,Illinois,,Group,Drug Store,All,551485.0,24.0,9.0
2020-04-29,Illinois,,Group,Drug Store,Below65,512662.0,24.0,
2020-04-29,Illinois,,Group,Fast Food Restaurants,Above65,65528.0,22.0,
2020-04-29,Illinois,,Group,Fast Food Restaurants,All,1179044.0,22.0,6.0
2020-04-29,Illinois,,Group,Fast Food Restaurants,Below65,1113515.0,22.0,
2020-04-29,Illinois,,Group,Fitness Center,Above65,9552.0,49.0,
2020-04-29,Illinois,,Group,Fitness Center,All,190611.0,71.0,17.0
2020-04-29,Illinois,,Group,Fitness Center,Below65,181059.0,73.0,
2020-04-29,Illinois,,Group,Food,Above65,171293.0,34.0,
2020-04-29,Illinois,,Group,Food,All,3177695.0,41.0,10.0
2020-04-29,Illinois,,Group,Food,Below65,3006402.0,41.0,
2020-04-29,Illinois,,Group,Gas Stations,Above65,54850.0,27.0,
2020-04-29,Illinois,,Group,Gas Stations,All,1145301.0,37.0,7.0
2020-04-29,Illinois,,Group,Gas Stations,Below65,1090451.0,37.0,
2020-04-29,Illinois,,Group,Government,Above65,13907.0,87.0,
2020-04-29,Illinois,,Group,Government,All,304800.0,94.0,26.0
2020-04-29,Illinois,,Group,Government,Below65,290893.0,94.0,
2020-04-29,Illinois,,Group,Grocery,Above65,144893.0,28.0,
2020-04-29,Illinois,,Group,Grocery,All,1843834.0,32.0,18.0
2020-04-29,Illinois,,Group,Grocery,Below65,1698940.0,33.0,
2020-04-29,Illinois,,Group,Hardware Stores,Above65,51841.0,30.0,
2020-04-29,Illinois,,Group,Hardware Stores,All,698720.0,35.0,18.0
2020-04-29,Illinois,,Group,Hardware Stores,Below65,646879.0,36.0,
2020-04-29,Illinois,,Group,Hotel,Above65,9608.0,88.0,
2020-04-29,Illinois,,Group,Hotel,All,173330.0,117.0,22.0
2020-04-29,Illinois,,Group,Hotel,Below65,163722.0,119.0,
2020-04-29,Illinois,,Group,Light Rail Stations,Above65,1433.0,43.0,
2020-04-29,Illinois,,Group,Light Rail Stations,All,22993.0,78.0,16.0
2020-04-29,Illinois,,Group,Light Rail Stations,Below65,21560.0,81.0,
2020-04-29,Illinois,,Group,Medical,Above65,57476.0,71.0,
2020-04-29,Illinois,,Group,Medical,All,854405.0,86.0,30.0
2020-04-29,Illinois,,Group,Medical,Below65,796928.0,87.0,
2020-04-29,Illinois,,Group,Metro Stations,Above65,387.0,60.0,
2020-04-29,Illinois,,Group,Metro Stations,All,18878.0,53.0,9.0
2020-04-29,Illinois,,Group,Metro Stations,Below65,18492.0,53.0,
2020-04-29,Illinois,,Group,Nightlife Spots,Above65,44757.0,58.0,
2020-04-29,Illinois,,Group,Nightlife Spots,All,757192.0,76.0,18.0
2020-04-29,Illinois,,Group,Nightlife Spots,Below65,712435.0,77.0,
2020-04-29,Illinois,,Group,Office,Above65,19099.0,79.0,
2020-04-29,Illinois,,Group,Office,All,448448.0,108.0,31.0
2020-04-29,Illinois,,Group,Office,Below65,429350.0,109.0,
2020-04-29,Illinois,,Group,Outdoors & Recreation,Above65,79891.0,82.0,
2020-04-29,Illinois,,Group,Outdoors & Recreation,All,1283434.0,82.0,21.0
2020-04-29,Illinois,,Group,Outdoors & Recreation,Below65,1203544.0,82.0,
2020-04-29,Illinois,,Group,Professional & Other Places,Above65,60027.0,66.0,
2020-04-29,Illinois,,Group,Professional & Other Places,All,1347078.0,90.0,24.0
2020-04-29,Illinois,,Group,Professional & Other Places,Below65,1287050.0,92.0,
2020-04-29,Illinois,,Group,Residences,Above65,15273.0,65.0,
2020-04-29,Illinois,,Group,Residences,All,316524.0,87.0,19.0
2020-04-29,Illinois,,Group,Residences,Below65,301251.0,88.0,
2020-04-29,Illinois,,Group,School,Above65,30415.0,66.0,
2020-04-29,Illinois,,Group,School,All,622018.0,82.0,23.0
2020-04-29,Illinois,,Group,School,Below65,591603.0,83.0,
2020-04-29,Illinois,,Group,Shops & Services,Above65,170211.0,40.0,
2020-04-29,Illinois,,Group,Shops & Services,All,2515402.0,50.0,15.0
2020-04-29,Illinois,,Group,Shops & Services,Below65,2345191.0,51.0,
2020-04-29,Illinois,,Group,Spiritual Center,Above65,21780.0,48.0,
2020-04-29,Illinois,,Group,Spiritual Center,All,368522.0,72.0,18.0
2020-04-29,Illinois,,Group,Spiritual Center,Below65,346742.0,73.0,
2020-04-29,Illinois,,Group,Sports,Above65,18862.0,87.0,
2020-04-29,Illinois,,Group,Sports,All,269450.0,94.0,26.0
2020-04-29,Illinois,,Group,Sports,Below65,250588.0,94.0,
2020-04-29,Illinois,,Group,Travel & Transport,Above65,19534.0,66.0,
2020-04-29,Illinois,,Group,Travel & Transport,All,385907.0,79.0,19.0
2020-04-29,Illinois,,Group,Travel & Transport,Below65,366372.0,80.0,
2020-04-30,Illinois,,Group,Airport,Above65,6964.0,86.0,
2020-04-30,Illinois,,Group,Airport,All,248383.0,96.0,38.0
2020-04-30,Illinois,,Group,Airport,Below65,241420.0,96.0,
2020-04-30,Illinois,,Group,Alcohol,Above65,10365.0,26.0,
2020-04-30,Illinois,,Group,Alcohol,All,169055.0,35.0,8.0
2020-04-30,Illinois,,Group,Alcohol,Below65,158690.0,35.0,
2020-04-30,Illinois,,Group,Arts & Entertainment,Above65,23591.0,60.0,
2020-04-30,Illinois,,Group,Arts & Entertainment,All,418429.0,73.0,20.0
2020-04-30,Illinois,,Group,Arts & Entertainment,Below65,394838.0,73.0,
2020-04-30,Illinois,,Group,Banks,Above65,22966.0,24.0,
2020-04-30,Illinois,,Group,Banks,All,351539.0,34.0,8.0
2020-04-30,Illinois,,Group,Banks,Below65,328573.0,35.0,
2020-04-30,Illinois,,Group,Beach,Above65,1923.0,27.0,
2020-04-30,Illinois,,Group,Beach,All,31646.0,48.0,16.0
2020-04-30,Illinois,,Group,Beach,Below65,29724.0,49.0,
2020-04-30,Illinois,,Group,Big Box Stores,Above65,60287.0,36.0,
2020-04-30,Illinois,,Group,Big Box Stores,All,957634.0,42.0,24.0
2020-04-30,Illinois,,Group,Big Box Stores,Below65,897347.0,42.0,
2020-04-30,Illinois,,Group,Bus,Above65,2404.0,45.0,
2020-04-30,Illinois,,Group,Bus,All,65889.0,59.0,12.0
2020-04-30,Illinois,,Group,Bus,Below65,63485.0,60.0,
2020-04-30,Illinois,,Group,Colleges & Universities,Above65,9295.0,73.0,
2020-04-30,Illinois,,Group,Colleges & Universities,All,260483.0,82.0,20.0
2020-04-30,Illinois,,Group,Colleges & Universities,Below65,251188.0,82.0,
2020-04-30,Illinois,,Group,Convenience Store,Above65,21994.0,31.0,
2020-04-30,Illinois,,Group,Convenience Store,All,440664.0,34.0,7.0
2020-04-30,Illinois,,Group,Convenience Store,Below65,418670.0,34.0,
2020-04-30,Illinois,,Group,Discount Stores,Above65,17479.0,28.0,
2020-04-30,Illinois,,Group,Discount Stores,All,311201.0,28.0,12.0
2020-04-30,Illinois,,Group,Discount Stores,Below65,293722.0,28.0,
2020-04-30,Illinois,,Group,Drug Store,Above65,45831.0,18.0,
2020-04-30,Illinois,,Group,Drug Store,All,568267.0,24.0,10.0
2020-04-30,Illinois,,Group,Drug Store,Below65,522436.0,25.0,
2020-04-30,Illinois,,Group,Fast Food Restaurants,Above65,70755.0,18.0,
2020-04-30,Illinois,,Group,Fast Food Restaurants,All,1189564.0,21.0,6.0
2020-04-30,Illinois,,Group,Fast Food Restaurants,Below65,1118810.0,21.0,
2020-04-30,Illinois,,Group,Fitness Center,Above65,11146.0,55.0,
2020-04-30,Illinois,,Group,Fitness Center,All,205237.0,64.0,16.0
2020-04-30,Illinois,,Group,Fitness Center,Below65,194091.0,65.0,
2020-04-30,Illinois,,Group,Food,Above65,192997.0,32.0,
2020-04-30,Illinois,,Group,Food,All,3359553.0,40.0,10.0
2020-04-30,Illinois,,Group,Food,Below65,3166557.0,40.0,
2020-04-30,Illinois,,Group,Gas Stations,Above65,64649.0,26.0,
2020-04-30,Illinois,,Group,Gas Stations,All,1222808.0,36.0,6.0
2020-04-30,Illinois,,Group,Gas Stations,Below65,1158159.0,37.0,
2020-04-30,Illinois,,Group,Government,Above65,14660.0,78.0,
2020-04-30,Illinois,,Group,Government,All,319400.0,86.0,24.0
2020-04-30,Illinois,,Group,Government,Below65,304740.0,86.0,
2020-04-30,Illinois,,Group,Grocery,Above65,169968.0,32.0,
2020-04-30,Illinois,,Group,Grocery,All,1920771.0,33.0,19.0
2020-04-30,Illinois,,Group,Grocery,Below65,1750803.0,34.0,
2020-04-30,Illinois,,Group,Hardware Stores,Above65,70227.0,30.0,
2020-04-30,Illinois,,Group,Hardware Stores,All,788302.0,36.0,18.0
2020-04-30,Illinois,,Group,Hardware Stores,Below65,718075.0,37.0,
2020-04-30,Illinois,,Group,Hotel,Above65,11305.0,78.0,
2020-04-30,Illinois,,Group,Hotel,All,188723.0,116.0,21.0
2020-04-30,Illinois,,Group,Hotel,Below65,177419.0,118.0,
2020-04-30,Illinois,,Group,Light Rail Stations,Above65,1031.0,68.0,
2020-04-30,Illinois,,Group,Light Rail Stations,All,28320.0,75.0,19.0
2020-04-30,Illinois,,Group,Light Rail Stations,Below65,27288.0,75.0,
2020-04-30,Illinois,,Group,Medical,Above65,66634.0,57.0,
2020-04-30,Illinois,,Group,Medical,All,895946.0,77.0,28.0
2020-04-30,Illinois,,Group,Medical,Below65,829313.0,79.0,
2020-04-30,Illinois,,Group,Metro Stations,Above65,823.0,57.0,
2020-04-30,Illinois,,Group,Metro Stations,All,16425.0,47.0,7.0
2020-04-30,Illinois,,Group,Metro Stations,Below65,15602.0,47.0,
2020-04-30,Illinois,,Group,Nightlife Spots,Above65,50650.0,68.0,
2020-04-30,Illinois,,Group,Nightlife Spots,All,874503.0,69.0,17.0
2020-04-30,Illinois,,Group,Nightlife Spots,Below65,823853.0,69.0,
2020-04-30,Illinois,,Group,Office,Above65,20309.0,81.0,
2020-04-30,Illinois,,Group,Office,All,463820.0,105.0,31.0
2020-04-30,Illinois,,Group,Office,Below65,443511.0,106.0,
2020-04-30,Illinois,,Group,Outdoors & Recreation,Above65,100384.0,73.0,
2020-04-30,Illinois,,Group,Outdoors & Recreation,All,1624081.0,75.0,21.0
2020-04-30,Illinois,,Group,Outdoors & Recreation,Below65,1523697.0,75.0,
2020-04-30,Illinois,,Group,Professional & Other Places,Above65,67257.0,68.0,
2020-04-30,Illinois,,Group,Professional & Other Places,All,1408559.0,87.0,24.0
2020-04-30,Illinois,,Group,Professional & Other Places,Below65,1341302.0,88.0,
2020-04-30,Illinois,,Group,Residences,Above65,19867.0,57.0,
2020-04-30,Illinois,,Group,Residences,All,370218.0,77.0,18.0
2020-04-30,Illinois,,Group,Residences,Below65,350351.0,78.0,
2020-04-30,Illinois,,Group,School,Above65,30386.0,70.0,
2020-04-30,Illinois,,Group,School,All,680488.0,81.0,21.0
2020-04-30,Illinois,,Group,School,Below65,650102.0,81.0,
2020-04-30,Illinois,,Group,Shops & Services,Above65,184535.0,39.0,
2020-04-30,Illinois,,Group,Shops & Services,All,2729425.0,47.0,15.0
2020-04-30,Illinois,,Group,Shops & Services,Below65,2544890.0,48.0,
2020-04-30,Illinois,,Group,Spiritual Center,Above65,26865.0,61.0,
2020-04-30,Illinois,,Group,Spiritual Center,All,427827.0,71.0,20.0
2020-04-30,Illinois,,Group,Spiritual Center,Below65,400962.0,72.0,
2020-04-30,Illinois,,Group,Sports,Above65,28012.0,81.0,
2020-04-30,Illinois,,Group,Sports,All,354355.0,83.0,25.0
2020-04-30,Illinois,,Group,Sports,Below65,326343.0,83.0,
2020-04-30,Illinois,,Group,Travel & Transport,Above65,23731.0,62.0,
2020-04-30,Illinois,,Group,Travel & Transport,All,438304.0,73.0,17.0
2020-04-30,Illinois,,Group,Travel & Transport,Below65,414573.0,74.0,
2020-05-01,Illinois,,Group,Airport,Above65,6846.0,85.0,
2020-05-01,Illinois,,Group,Airport,All,182479.0,105.0,37.0
2020-05-01,Illinois,,Group,Airport,Below65,175633.0,106.0,
2020-05-01,Illinois,,Group,Alcohol,Above65,12277.0,32.0,
2020-05-01,Illinois,,Group,Alcohol,All,187934.0,29.0,8.0
2020-05-01,Illinois,,Group,Alcohol,Below65,175657.0,28.0,
2020-05-01,Illinois,,Group,Arts & Entertainment,Above65,20965.0,69.0,
2020-05-01,Illinois,,Group,Arts & Entertainment,All,362143.0,69.0,19.0
2020-05-01,Illinois,,Group,Arts & Entertainment,Below65,341177.0,69.0,
2020-05-01,Illinois,,Group,Banks,Above65,31030.0,22.0,
2020-05-01,Illinois,,Group,Banks,All,371716.0,28.0,8.0
2020-05-01,Illinois,,Group,Banks,Below65,340686.0,29.0,
2020-05-01,Illinois,,Group,Beach,Above65,2853.0,82.0,
2020-05-01,Illinois,,Group,Beach,All,35404.0,69.0,22.0
2020-05-01,Illinois,,Group,Beach,Below65,32552.0,68.0,
2020-05-01,Illinois,,Group,Big Box Stores,Above65,45599.0,36.0,
2020-05-01,Illinois,,Group,Big Box Stores,All,760832.0,40.0,23.0
2020-05-01,Illinois,,Group,Big Box Stores,Below65,715233.0,40.0,
2020-05-01,Illinois,,Group,Bus,Above65,2651.0,91.0,
2020-05-01,Illinois,,Group,Bus,All,64914.0,55.0,13.0
2020-05-01,Illinois,,Group,Bus,Below65,62263.0,53.0,
2020-05-01,Illinois,,Group,Colleges & Universities,Above65,11345.0,67.0,
2020-05-01,Illinois,,Group,Colleges & Universities,All,227725.0,71.0,19.0
2020-05-01,Illinois,,Group,Colleges & Universities,Below65,216380.0,71.0,
2020-05-01,Illinois,,Group,Convenience Store,Above65,20166.0,30.0,
2020-05-01,Illinois,,Group,Convenience Store,All,371555.0,30.0,7.0
2020-05-01,Illinois,,Group,Convenience Store,Below65,351389.0,30.0,
2020-05-01,Illinois,,Group,Discount Stores,Above65,14142.0,26.0,
2020-05-01,Illinois,,Group,Discount Stores,All,236569.0,30.0,12.0
2020-05-01,Illinois,,Group,Discount Stores,Below65,222427.0,30.0,
2020-05-01,Illinois,,Group,Drug Store,Above65,35403.0,22.0,
2020-05-01,Illinois,,Group,Drug Store,All,455453.0,25.0,9.0
2020-05-01,Illinois,,Group,Drug Store,Below65,420050.0,26.0,
2020-05-01,Illinois,,Group,Fast Food Restaurants,Above65,62524.0,15.0,
2020-05-01,Illinois,,Group,Fast Food Restaurants,All,1069662.0,19.0,7.0
2020-05-01,Illinois,,Group,Fast Food Restaurants,Below65,1007139.0,19.0,
2020-05-01,Illinois,,Group,Fitness Center,Above65,8575.0,55.0,
2020-05-01,Illinois,,Group,Fitness Center,All,160714.0,67.0,14.0
2020-05-01,Illinois,,Group,Fitness Center,Below65,152138.0,67.0,
2020-05-01,Illinois,,Group,Food,Above65,183704.0,32.0,
2020-05-01,Illinois,,Group,Food,All,3066467.0,37.0,10.0
2020-05-01,Illinois,,Group,Food,Below65,2882762.0,38.0,
2020-05-01,Illinois,,Group,Gas Stations,Above65,55007.0,24.0,
2020-05-01,Illinois,,Group,Gas Stations,All,1048032.0,33.0,6.0
2020-05-01,Illinois,,Group,Gas Stations,Below65,993024.0,33.0,
2020-05-01,Illinois,,Group,Government,Above65,14760.0,56.0,
2020-05-01,Illinois,,Group,Government,All,264819.0,74.0,21.0
2020-05-01,Illinois,,Group,Government,Below65,250059.0,75.0,
2020-05-01,Illinois,,Group,Grocery,Above65,116041.0,30.0,
2020-05-01,Illinois,,Group,Grocery,All,1453100.0,33.0,18.0
2020-05-01,Illinois,,Group,Grocery,Below65,1337059.0,33.0,
2020-05-01,Illinois,,Group,Hardware Stores,Above65,61400.0,32.0,
2020-05-01,Illinois,,Group,Hardware Stores,All,717774.0,32.0,19.0
2020-05-01,Illinois,,Group,Hardware Stores,Below65,656374.0,32.0,
2020-05-01,Illinois,,Group,Hotel,Above65,9696.0,104.0,
2020-05-01,Illinois,,Group,Hotel,All,165912.0,117.0,22.0
2020-05-01,Illinois,,Group,Hotel,Below65,156216.0,118.0,
2020-05-01,Illinois,,Group,Light Rail Stations,Above65,1119.0,57.0,
2020-05-01,Illinois,,Group,Light Rail Stations,All,24193.0,88.0,18.0
